1	1	158337067
2	1	137060424
3	1	121430405
4	1	120829699
5	1	121191424
6	1	119458736
7	1	112638659
8	1	113384836
9	1	105708250
10	1	104305016
11	1	107310763
12	1	91163125
13	1	84240350
14	1	84648390
15	1	85296676
16	1	81724687
17	1	75158596
18	1	66004023
19	1	64057457
20	1	72042655
21	1	71599096
22	1	61435874
23	1	52530062
24	1	62714930
25	1	42904170
26	1	51681464
27	1	45407902
28	1	46312546
29	1	51505224
X	1	148823899
